자치구,스트레스분류,해결태그,장소명,카테고리,도로명주소,경도,위도,전화번호,플레이스URL
강서구,소음,키워드:박물관,허준박물관,"여행,명소>박물관",서울특별시 강서구 허준로 87 허준박물관,126.8510131,37.5678639,,https://culture.gangseo.seoul.kr
강서구,소음,키워드:박물관,GS칼텍스 박물관주유소,주유소>GS칼텍스주유소,서울특별시 강서구 양천로53길 97 (가양동),126.8503677,37.5674971,,http://www.kixx.co.kr/
강서구,소음,키워드:박물관,서울물재생체험관,"여행,명소>관람,체험",서울특별시 강서구 양천로 201 서남물재생센터 내 서울물재생체험관,126.8210622,37.5777536,,http://www.swr.or.kr/museum
강서구,소음,키워드:전시회,비커밍갤러리,"문화,예술>갤러리,화랑",서울특별시 강서구 등촌로39마길 5 1층 102호,126.859847,37.5465943,,https://becoming-gallery.web.app
강서구,소음,키워드:전시회,비즈프린트,제조업>인쇄업,서울특별시 강서구 마곡중앙8로1길 6 메이비원빌딩,126.8360899,37.5616038,,http://biz.photomon.com/
강서구,소음,키워드:전시회,SR커뮤니케이션즈,"지원,대행>전시,행사대행",서울특별시 강서구 공항대로 219 센테니아 1019호,126.8320071,37.5596328,,http://www.srcom.co.kr/
강서구,소음,키워드:전시회,이엑스스포테인먼트,"지원,대행>전시,행사대행",서울특별시 강서구 화곡로68길 15 아벨테크노 지식산업센터 1107호,126.8554368,37.5594393,,http://www.thegolfshow.co.kr
강서구,소음,키워드:힐링,비온드 롯데마트 김포공항점,"쇼핑,유통>화장품,향수",서울특별시 강서구 하늘길 38 스카이시티,126.8029604,37.5713698,,
강서구,소음,키워드:힐링,참손길지압마사지힐링센터 마곡점,"미용>안마,마사지,지압",서울특별시 강서구 공항대로 269-15 힐스테이트에코마곡 318호,126.8372423,37.5596114,,https://blog.naver.com/69redcap
강서구,소음,키워드:힐링,킨센스,"생활,편의>공방",서울특별시 강서구 방화대로 294 W타워 602호,126.8170516,37.5669962,,https://blog.naver.com/kincense
강서구,소음,키워드:힐링,삼성힐링내과의원,"병원,의원>내과",서울특별시 강서구 양천로 401 강서한강자이타워 A동 2층,126.847692,37.5656521,,https://blog.naver.com/mdsyw
강서구,소음,키워드:힐링,위스키하우스 화곡,술집>와인,서울특별시 강서구 강서로45가길 19 102호,126.8356198,37.5470782,,
강서구,소음,키워드:수목원,서울식물원,"여행,명소>식물원,수목원",서울특별시 강서구 마곡동로 161 서울식물원,126.8327466,37.5682071,,http://botanicpark.seoul.go.kr/
강서구,소음,키워드:수목원,LG아트센터 서울,"문화,예술>공연장",서울특별시 강서구 마곡중앙로 136 LG아트센터 서울,126.829219,37.5648986,,http://www.lgart.com/
강서구,소음,키워드:수목원,헤어살롱여흘,미용>미용실,서울특별시 강서구 마곡중앙6로 21 마곡이너매스I 2층 205~206호,126.8292835,37.5608005,,
강서구,소음,키워드:수목원,데이타수목원,"전문,기술서비스>경영컨설팅",서울특별시 강서구 마곡중앙로 171 1002호(프라이빗타워2),126.8277803,37.5690271,,http://www.datasm.co.kr
강서구,소음,키워드:수목원,월드옥타정원,"여행,명소>식물원,수목원",서울특별시 강서구,126.8261879,37.5646254,,
강서구,소음,키워드:식물원,솥내음 마곡 발산역점,음식점>한식,서울특별시 강서구 마곡중앙6로 66 퀸즈파크텐 A동 1층 103호,126.8341474,37.5600644,,
강서구,소음,키워드:식물원,옥소반 마곡본점,음식점>일식>샤브샤브,"서울특별시 강서구 마곡중앙6로 45 1층 123호, 124호",126.8326904,37.5605395,,https://app.catchtable.co.kr/ct/shop/oksoban?type=DINING
강서구,소음,키워드:식물원,서울 오마카세 우미마토 마곡본점,음식점>일식>일식당,서울특별시 강서구 공항대로 219 센테니아 114호,126.8323103,37.5594735,,https://catchtable.co.kr/umimato
강서구,소음,키워드:조용한,대나무숙성회관 발산점,한식>생선회,서울특별시 강서구 마곡중앙6로 70 매그넘797 1층 111호,126.8347766,37.5600535,,https://app.catchtable.co.kr/ct/shop/Sukseongbalsan
강서구,소음,키워드:조용한,모로미 강서구청점,음식점>일식당,서울특별시 강서구 화곡로58길 22-3 2층,126.8522221,37.5527432,,https://www.instagram.com/moromi_gangseo
강서구,소음,키워드:조용한,페이홍러우 원그로브점,중식>중식당,서울특별시 강서구 공항대로 165 원그로브몰 A동 2층(빕스 바로 옆 위치),126.8263538,37.5615762,,https://app.catchtable.co.kr/ct/shop/peihonglou_one
강서구,소음,키워드:조용한,대나무숙성회관 마곡나루본점,한식>생선회,서울특별시 강서구 마곡중앙로 161-11 A동 107호,126.8268182,37.5681595,,https://app.catchtable.co.kr/ct/shop/Sukseongmagok
강서구,소음,키워드:조용한,놉스 마곡점,"양식>스테이크,립","서울특별시 강서구 마곡중앙로 105-7 케이스퀘어 마곡 지하2층 205, 219호",126.8259753,37.5623278,,https://app.catchtable.co.kr/ct/shop/nops_magok
강서구,소음,키워드:여유로운,스테이 솔라,숙박>기타숙박업,서울특별시 강서구 공항대로8길 87 101호,126.8125545,37.5571166,,
강서구,소음,키워드:산책코스,강서둘레길1코스(개화산숲길),"여행,명소>도보코스",,126.8074532,37.5823728,,
강서구,소음,키워드:산책코스,강서둘레길3코스(강서한강길),"여행,명소>도보코스",,126.8107361,37.5894192,,
강서구,소음,키워드:산책코스,강서둘레길2코스(공원길),"여행,명소>도보코스",,126.8185437,37.5794001,,
강서구,소음,키워드:산책코스,강서둘레길,"여행,명소>산책로",,126.8106476,37.5895029,,
관악구,소음,키워드:조용한 카페,사생활,음식점>패밀리레스토랑,서울특별시 관악구 신사로14길 19 지하1층,126.9165271,37.4878028,,https://www.instagram.com/theprivatelife__sillim/
관악구,소음,키워드:조용한 카페,황홀경,"음식점>카페,디저트",서울특별시 관악구 관악로14길 37 B1 황홀경,126.9546215,37.4789724,,https://www.instagram.com/_hwangholkyung_
관악구,소음,키워드:조용한 카페,설빙 신림점,"카페,디저트>빙수",서울특별시 관악구 남부순환로 1598,126.9282796,37.4838403,,
관악구,소음,키워드:조용한 카페,안녕과자점,"음식점>카페,디저트",서울특별시 관악구 남부순환로228길 20 1층 안녕과자점,126.9548511,37.4789129,,http://www.instagram.com/annyeongdessert
관악구,소음,키워드:조용한 카페,커피빈 서울대입구역점,"카페,디저트>카페",서울특별시 관악구 관악로 161,126.9521659,37.4796444,,https://www.coffeebeankorea.com/main/main.asp
관악구,소음,키워드:도서관,파스쿠찌 서울대관정도서관점,"카페,디저트>카페","서울특별시 관악구 관악로 1 2, 3층",126.9525142,37.458749,,http://www.caffe-pascucci.co.kr
관악구,소음,키워드:도서관,느티나무 도서관점,"음식점>카페,디저트",서울특별시 관악구 관악로 1,126.9520785,37.459231,,
관악구,소음,키워드:도서관,모어댄 스터디카페 낙성대점,"서비스,산업>장소대여",서울특별시 관악구 인헌6길 29 2층,126.9651052,37.4738602,,https://blog.naver.com/morethan_studycafe
관악구,소음,키워드:도서관,CU 서울대관정도서관점,"생활,편의>편의점",서울특별시 관악구 관악로 1,126.9526182,37.4588002,,https://cu.bgfretail.com/
관악구,소음,키워드:도서관,집중소 신림1하임,"서비스,산업>장소대여","서울특별시 관악구 호암로24길 74 2, 3, 4층",126.9372166,37.4691982,,https://www.instagram.com/zipjoongso_official
관악구,소음,키워드:북카페,엉금책방,서점>독립서점,서울특별시 관악구 신림로 391 2층,126.9278728,37.4890969,,
관악구,소음,키워드:북카페,북덕방,"음식점>카페,디저트",서울특별시 관악구 봉천로 544-1 2층 201호,126.9581918,37.4782418,,https://www.instagram.com/bookduckbang
관악구,소음,키워드:북카페,히코,"음식점>카페,디저트",서울특별시 관악구 남부순환로 1746-1 2층,126.9440896,37.4819447,,https://www.instagram.com/cafe.hik0/
관악구,소음,키워드:북카페,카페모아,"카페,디저트>카페",서울특별시 관악구 남부순환로 1717 실로암시각장애인복지관,126.9410998,37.4829391,,https://www.instagram.com/cafemore_siloam/
관악구,소음,키워드:북카페,놀숲 신림역점,"스포츠,오락>만화방",서울특별시 관악구 신림로 321,126.9295154,37.4829765,,http://krbda.com/nolsoop
관악구,소음,키워드:미술관,서울대학교미술관,"문화,예술>미술관",서울특별시 관악구 관악로 1 서울대학교 151동 서울대학교미술관,126.9496873,37.4664469,,http://www.snumoa.org/
관악구,소음,키워드:미술관,서울시립 남서울미술관,"문화,예술>미술관",서울특별시 관악구 남부순환로 2076 서울시립미술관,126.9795205,37.4760645,,https://sema.seoul.go.kr
관악구,소음,키워드:미술관,뮤아센미술 관악센터,학원 등 교습시설>미술교육,서울특별시 관악구 성현로 80 관악드림타운 주상가2층,126.9496347,37.4892163,,https://blog.naver.com/momijy7
관악구,소음,키워드:미술관,서울대학교 관악캠퍼스미술관휠체어대여,장애인편의시설,,126.9498147,37.4662488,,
관악구,소음,키워드:미술관,아크코어,"문화,예술>전시관",서울특별시 관악구 양녕로 24 2층,126.9468633,37.4841217,,https://www.instagram.com/arkcore_official
관악구,소음,키워드:박물관,호림박물관 신림본관,"여행,명소>박물관",서울특별시 관악구 남부순환로152길 53 호림박물관,126.918218,37.4809816,,https://www.instagram.com/horimmuseum
관악구,소음,키워드:박물관,서울대학교 관악캠퍼스70동(박물관),"여행,명소>박물관",서울특별시 관악구 관악로 1,126.9522491,37.4644138,,http://museum.snu.ac.kr/
관악구,소음,키워드:박물관,대한민국 핫 플레이스 체험단,"여행,명소>박물관",서울특별시 관악구 관천로 29 201호,126.9278127,37.4818845,,https://blog.naver.com/rocach120
관악구,소음,키워드:박물관,호림박물관 신림본관입구,도로시설>방면정보,,126.9187863,37.4808366,,
관악구,소음,키워드:박물관,서울대학교관악캠퍼스박물관입구,도로시설>방면정보,,126.951415,37.464583,,
관악구,소음,키워드:전시회,대진이앤컴,"문화,예술>박람회,전시회",서울특별시 관악구 남부순환로 1955,126.9664208,37.4762465,,
관악구,소음,키워드:전시회,광화문문화상사,"지원,대행>전시,행사대행",서울특별시 관악구 관악로 1,126.9521492,37.4544024,,
관악구,소음,키워드:전시회,원에스쓰리디,"문화,예술>박람회,전시회",서울특별시 관악구 청룡3길 5,126.9465837,37.4808491,,http://www.1s3d.com
관악구,소음,키워드:전시회,엑스포디엠아이,"문화,예술>박람회,전시회",서울특별시 관악구 조원로16길 33,126.9113207,37.4826906,,
관악구,소음,키워드:힐링,301h,"음식점>카페,디저트",서울특별시 관악구 신사로 66-1 3층,126.9103296,37.4854699,,https://www.instagram.com/301h_cafe
관악구,소음,키워드:힐링,힐링쉴드 관악점,"쇼핑,유통>휴대폰액세서리",서울특별시 관악구 남부순환로220길 39 202호,126.9516599,37.4794918,,https://blog.naver.com/gamemaeul
관악구,소음,키워드:힐링,힐링피부마사지 신림점,"미용>피부,체형관리",서울특별시 관악구 남부순환로172길 1,126.9256543,37.4834441,,
관악구,소음,키워드:힐링,힐링아로마 보그펫,반려동물>반려동물미용,서울특별시 관악구 청림길 14 힐링아로마 보그펫,126.9596195,37.4881401,,https://blog.naver.com/vogue_pet
관악구,소음,키워드:힐링,보라매힐링명상&amp;요가센터,"스포츠,레크레이션교육>요가,명상",서울특별시 관악구 보라매로 25 2층,126.9265558,37.4919232,,https://blog.naver.com/bhmy2023
관악구,소음,키워드:수목원,관악산야외식물원,"여행,명소>식물원,수목원",,126.948106,37.4618039,,
관악구,소음,키워드:수목원,낙성꽃뜰정원,"여행,명소>식물원,수목원",서울특별시 관악구,126.9593916,37.4736367,,
관악구,소음,키워드:식물원,관악산야외식물원장미원,"관람,체험>부속시설",,126.9481109,37.4610838,,
관악구,소음,키워드:식물원,관악산야외식물원벚나무쉼터,"관람,체험>부속시설",,126.9480391,37.4614725,,
관악구,소음,키워드:식물원,관악산야외식물원초화원,"관람,체험>부속시설",,126.9483423,37.4612338,,
관악구,소음,키워드:조용한,동경산책 서울대입구점,음식점>일식>일식당,서울특별시 관악구 관악로14길 30 2층,126.9542,37.4789029,,http://www.instagram.com/d.k.sancheck
관악구,소음,키워드:조용한,서울초밥,"음식점>일식>초밥,롤",서울특별시 관악구 신림동7길 15 1층,126.9263977,37.4863359,,https://www.instagram.com/
관악구,소음,키워드:조용한,서울대입구 토모,술집>이자카야,"서울특별시 관악구 관악로15길 24 2층, 3층",126.9510285,37.4804258,,https://app.catchtable.co.kr/ct/shop/dining_tom?from=share&type=DINING
관악구,소음,키워드:조용한,마인드멜드,"음식점>카페,디저트",서울특별시 관악구 관악로14길 22 2층,126.9536956,37.4790347,,https://www.instagram.com/cafe_mindmeld
관악구,소음,키워드:조용한,키라키라윤 샤로수길점,술집>이자카야,서울특별시 관악구 관악로 154-5 1층 키라키라윤 샤로수길점,126.952837,37.4789763,,https://www.threads.com/@kirakira.sha
관악구,소음,키워드:차분한,홈바,술집>바(BAR),서울특별시 관악구 호암로24가길 7,126.9342931,37.4694467,,https://open.kakao.com/o/gaVkUwrb
